2020-04-23 15:21:17 INFO  NetworkConfig:422 - writing properties to file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 16:09:54 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 16:09:54 INFO  CoapServer:207 - Starting server
2020-04-27 16:09:54 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 16:09:54 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8043, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 16:09:54 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8043
2020-04-27 16:10:17 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 16:10:18 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 16:10:18 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 16:10:18 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 16:10:18 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 16:10:18 INFO  CoapServer:207 - Starting server
2020-04-27 16:10:18 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 16:10:18 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8048, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 16:10:18 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8048
2020-04-27 16:10:22 WARN  Message:257 - update your code to supply an RFC 7252 compliant URI including a scheme
2020-04-27 16:10:22 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 16:10:23 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 16:10:23 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 16:10:23 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 16:10:23 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 16:10:23 INFO  CoapEndpoint:452 - Endpoint [coap://0.0.0.0:0] requires an executor to start, using default single-threaded daemon executor
2020-04-27 16:10:23 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 16:10:23 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:54736, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 16:10:23 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:54736
2020-04-27 16:10:23 INFO  EndpointManager:140 - created implicit endpoint coap://0.0.0.0:54736 for coap
2020-04-27 16:10:23 INFO  ServerMessageDeliverer:111 - did not find resource [ctxExternalResource, resource] requested by /127.0.0.1:54736
2020-04-27 16:10:29 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 16:10:29 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 16:10:29 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 16:10:29 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 16:10:29 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 16:10:29 INFO  CoapServer:207 - Starting server
2020-04-27 16:10:29 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 16:10:29 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8043, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 16:10:29 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8043
2020-04-27 16:13:26 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 16:13:31 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 16:13:32 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 16:13:32 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 16:13:32 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 16:13:32 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 16:13:32 INFO  CoapServer:207 - Starting server
2020-04-27 16:13:32 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 16:13:32 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8048, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 16:13:32 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8048
2020-04-27 16:14:53 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 16:14:54 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 16:14:54 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 16:14:54 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 16:14:54 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 16:14:54 INFO  CoapServer:207 - Starting server
2020-04-27 16:14:54 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 16:14:54 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8048, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 16:14:54 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8048
2020-04-27 16:17:14 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 16:17:14 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 16:17:14 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 16:17:14 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 16:17:14 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 16:17:14 INFO  CoapServer:207 - Starting server
2020-04-27 16:17:14 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 16:17:14 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8043, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 16:17:14 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8043
2020-04-27 16:17:53 WARN  Message:257 - update your code to supply an RFC 7252 compliant URI including a scheme
2020-04-27 16:17:53 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 16:17:53 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 16:17:54 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 16:17:54 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 16:17:54 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 16:17:54 INFO  CoapEndpoint:452 - Endpoint [coap://0.0.0.0:0] requires an executor to start, using default single-threaded daemon executor
2020-04-27 16:17:54 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 16:17:54 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:49544, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 16:17:54 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:49544
2020-04-27 16:17:54 INFO  EndpointManager:140 - created implicit endpoint coap://0.0.0.0:49544 for coap
2020-04-27 16:17:54 WARN  Message:257 - update your code to supply an RFC 7252 compliant URI including a scheme
2020-04-27 16:17:54 INFO  ServerMessageDeliverer:111 - did not find resource [ctxExternalResource, resource] requested by /127.0.0.1:49544
2020-04-27 16:17:54 INFO  ServerMessageDeliverer:111 - did not find resource [ctxExternalResource, resource] requested by /127.0.0.1:49544
2020-04-27 16:18:06 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 16:18:07 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 16:18:07 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 16:18:07 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 16:18:07 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 16:18:07 INFO  CoapServer:207 - Starting server
2020-04-27 16:18:07 INFO  CoapEndpoint:515 - Stopping endpoint at coap://0.0.0.0:8043
2020-04-27 16:18:07 ERROR CoapServer:226 - cannot start server endpoint [0.0.0.0/0.0.0.0:8043]
java.net.BindException: Address already in use: Cannot bind
	at java.net.DualStackPlainDatagramSocketImpl.socketBind(Native Method)
	at java.net.DualStackPlainDatagramSocketImpl.bind0(Unknown Source)
	at java.net.AbstractPlainDatagramSocketImpl.bind(Unknown Source)
	at java.net.DatagramSocket.bind(Unknown Source)
	at java.net.DatagramSocket.<init>(Unknown Source)
	at java.net.DatagramSocket.<init>(Unknown Source)
	at org.eclipse.californium.elements.UDPConnector.start(UDPConnector.java:144)
	at org.eclipse.californium.core.network.CoapEndpoint.start(CoapEndpoint.java:480)
	at org.eclipse.californium.core.CoapServer.start(CoapServer.java:222)
	at it.unibo.kactor.QakContext.<init>(QakContext.kt:64)
	at it.unibo.kactor.QakContext.<init>(QakContext.kt:12)
	at it.unibo.kactor.sysUtil.createTheContext(sysUtil.kt:129)
	at it.unibo.kactor.sysUtil.createContexts(sysUtil.kt:93)
	at it.unibo.kactor.QakContext$Companion.createContexts(QakContext.kt:32)
	at it.unibo.ctxExternalCaller1.MainCtxExternalCaller1Kt$main$1.invokeSuspend(MainCtxExternalCaller1.kt:8)
	at kotlin.coroutines.jvm.internal.BaseContinuationImpl.resumeWith(ContinuationImpl.kt:33)
	at kotlinx.coroutines.DispatchedTask.run(Dispatched.kt:233)
	at kotlinx.coroutines.EventLoopImplBase.processNextEvent(EventLoop.kt:116)
	at kotlinx.coroutines.BlockingCoroutine.joinBlocking(Builders.kt:76)
	at kotlinx.coroutines.BuildersKt__BuildersKt.runBlocking(Builders.kt:53)
	at kotlinx.coroutines.BuildersKt.runBlocking(Unknown Source)
	at kotlinx.coroutines.BuildersKt__BuildersKt.runBlocking$default(Builders.kt:35)
	at kotlinx.coroutines.BuildersKt.runBlocking$default(Unknown Source)
	at it.unibo.ctxExternalCaller1.MainCtxExternalCaller1Kt.main(MainCtxExternalCaller1.kt:7)
	at it.unibo.ctxExternalCaller1.MainCtxExternalCaller1Kt.main(MainCtxExternalCaller1.kt)
2020-04-27 16:18:47 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 16:18:48 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 16:18:48 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 16:18:48 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 16:18:48 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 16:18:48 INFO  CoapServer:207 - Starting server
2020-04-27 16:18:48 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 16:18:48 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8048, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 16:18:48 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8048
2020-04-27 16:18:55 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 16:18:56 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 16:18:56 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 16:18:56 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 16:18:56 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 16:18:56 INFO  CoapServer:207 - Starting server
2020-04-27 16:18:56 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 16:18:56 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8043, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 16:18:56 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8043
2020-04-27 16:19:06 WARN  Message:257 - update your code to supply an RFC 7252 compliant URI including a scheme
2020-04-27 16:19:06 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 16:19:07 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 16:19:07 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 16:19:07 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 16:19:07 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 16:19:07 INFO  CoapEndpoint:452 - Endpoint [coap://0.0.0.0:0] requires an executor to start, using default single-threaded daemon executor
2020-04-27 16:19:07 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 16:19:07 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:62656, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 16:19:07 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:62656
2020-04-27 16:19:07 INFO  EndpointManager:140 - created implicit endpoint coap://0.0.0.0:62656 for coap
2020-04-27 16:19:07 WARN  Message:257 - update your code to supply an RFC 7252 compliant URI including a scheme
2020-04-27 16:19:07 INFO  ServerMessageDeliverer:111 - did not find resource [ctxExternalResource, resource] requested by /127.0.0.1:62656
2020-04-27 16:19:07 INFO  ServerMessageDeliverer:111 - did not find resource [ctxExternalResource, resource] requested by /127.0.0.1:62656
2020-04-27 16:19:32 WARN  Message:257 - update your code to supply an RFC 7252 compliant URI including a scheme
2020-04-27 16:19:32 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 16:19:33 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 16:19:33 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 16:19:33 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 16:19:33 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 16:19:33 INFO  CoapEndpoint:452 - Endpoint [coap://0.0.0.0:0] requires an executor to start, using default single-threaded daemon executor
2020-04-27 16:19:33 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 16:19:33 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:62660, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 16:19:33 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:62660
2020-04-27 16:19:33 INFO  EndpointManager:140 - created implicit endpoint coap://0.0.0.0:62660 for coap
2020-04-27 16:19:33 WARN  Message:257 - update your code to supply an RFC 7252 compliant URI including a scheme
2020-04-27 16:19:33 INFO  ServerMessageDeliverer:111 - did not find resource [ctxExternalResource, resource] requested by /127.0.0.1:62660
2020-04-27 16:19:33 INFO  ServerMessageDeliverer:111 - did not find resource [ctxExternalResource, resource] requested by /127.0.0.1:62660
2020-04-27 16:24:33 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 16:24:33 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 16:24:33 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 16:24:33 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 16:24:33 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 16:24:33 INFO  CoapServer:207 - Starting server
2020-04-27 16:24:33 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 16:24:33 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:8048, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 16:24:33 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:8048
2020-04-27 16:24:38 WARN  Message:257 - update your code to supply an RFC 7252 compliant URI including a scheme
2020-04-27 16:24:38 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 16:24:38 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 16:24:38 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 16:24:38 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 16:24:38 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 16:24:38 INFO  CoapEndpoint:452 - Endpoint [coap://0.0.0.0:0] requires an executor to start, using default single-threaded daemon executor
2020-04-27 16:24:38 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
2020-04-27 16:24:38 INFO  UDPConnector:187 - UDPConnector listening on 0.0.0.0/0.0.0.0:49634, recv buf = 65536, send buf = 65536, recv packet size = 2048
2020-04-27 16:24:38 INFO  CoapEndpoint:485 - Started endpoint at coap://0.0.0.0:49634
2020-04-27 16:24:38 INFO  EndpointManager:140 - created implicit endpoint coap://0.0.0.0:49634 for coap
2020-04-27 16:24:38 INFO  CoapResource:722 - successfully established observe relation between /127.0.0.1:49634#[5deb8d5535d0bae2] and resource /ctxresource/resource (Exchange[R1], size 1)
2020-04-27 16:25:34 INFO  NetworkConfig:372 - loading properties from file C:\Didattica2018Work\iss2020LabBo\it.unibo.demoxxx\Californium.properties
2020-04-27 16:25:34 INFO  RandomTokenGenerator:55 - using tokens of 8 bytes in length
2020-04-27 16:25:34 INFO  CoapEndpoint:423 - CoapEndpoint uses udp plain
2020-04-27 16:25:34 INFO  BlockwiseLayer:207 - BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=512, BLOCKWISE_STATUS_LIFETIME=300000 and MAX_RESOURCE_BODY_SIZE=8192
2020-04-27 16:25:34 INFO  ReliabilityLayer:83 - ReliabilityLayer uses ACK_TIMEOUT=2000, ACK_RANDOM_FACTOR=1.5, and ACK_TIMEOUT_SCALE=2.0
2020-04-27 16:25:34 INFO  CoapServer:207 - Starting server
2020-04-27 16:25:34 INFO  UDPConnector:161 - UDPConnector starts up 4 sender threads and 4 receiver threads
